A,B,C,D,E,F,G,H,I,J,K,L,M
-7.822229155,-0.168679221,4.67988162,21.86367076,5.300374864,1.624218353,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,9.522995086,1
-3.993764135,-0.168679221,4.67988162,24.60676588,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,22.70197865,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-13.29386113,-0.168679221,4.67988162,22.93109404,5.300374864,3.013064342,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,10.6652287,1
-2.411114577,-0.168679221,4.67988162,24.6397568,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.391661022,3.907661871,18.23843344,5.378489478,4.115453421,10.05965447,3.786123172,14.1221009,38.53124647,8.269480766,4.833814578,1
-1.288206846,-0.168679221,4.67988162,24.58998955,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-8.883666418,-0.168679221,4.67988162,20.81107895,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.0523895,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,24.53651961,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,24.60902776,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,3.907661871,20.08828366,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.34677335,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,25.79020098,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,23.53517334,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.903217859,4.833814578,1
-1.288206846,-0.168679221,4.67988162,24.75658798,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.282109481,-0.168679221,4.67988162,23.64775529,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-6.699321424,-0.168679221,4.67988162,24.00943122,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-10.64789728,-0.168679221,4.67988162,24.51218632,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.993764135,-0.168679221,4.67988162,23.62090565,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.993764135,-0.168679221,4.67988162,23.94179,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-4.595459571,-0.168679221,4.67988162,25.58800837,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-7.30101686,-0.168679221,4.67988162,23.94537491,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-11.39878135,-0.168679221,2.03964486,15.91301477,5.300374864,3.013064342,10.05965447,3.943715979,10.28052523,13.19005593,8.965363527,11.15140389,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.872697871,10.28052523,27.20548912,8.500113792,4.833814578,1
-3.993764135,-0.168679221,4.67988162,26.16955475,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,22.69185905,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,22.34141569,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,23.26126298,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-5.116671866,-0.168679221,4.67988162,26.20234869,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.934656275,10.28052523,13.19005593,9.042624807,4.833814578,1
-7.30101686,-0.168679221,4.67988162,24.54492882,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-10.76442217,-0.168679221,4.67988162,21.87200118,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,22.85325912,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,24.50118095,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-13.04594963,-0.168679221,4.67988162,22.86612835,5.300374864,4.115453421,10.05965447,3.934656275,10.28052523,13.19005593,8.865180558,4.833814578,1
-3.993764135,-0.168679221,4.67988162,22.59262558,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.731549754,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.24278466,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-5.116671866,-0.168679221,4.67988162,21.85535785,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-9.404878712,-0.168679221,4.67988162,20.81967814,5.300374864,3.013064342,10.05965447,3.927253958,10.28052523,13.19005593,8.781500205,9.432714805,1
-5.116671866,-0.168679221,4.67988162,26.32194853,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-5.576413692,-0.168679221,4.67988162,23.43240244,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-7.011751651,-0.168679221,4.67988162,21.85723314,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,21.83947056,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.391661022,4.67988162,12.61636491,5.696032898,4.115453421,10.05965447,3.843682701,12.31010969,33.46703666,8.496770969,4.833814578,1
-3.993764135,-0.168679221,4.67988162,22.74349737,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-5.116671866,-0.168679221,4.67988162,26.15837399,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-12.110436,-0.168679221,4.67988162,26.11205552,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-9.238756021,-0.168679221,4.67988162,22.65629386,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,24.5241977,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,26.21831465,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-8.493011246,-0.168679221,4.67988162,22.38995721,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.282109481,-0.168679221,2.934780045,17.25430342,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-7.30101686,-0.168679221,4.67988162,23.76007836,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,24.58770723,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.993764135,-0.168679221,4.67988162,24.4700924,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.04618566,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-12.84910318,-0.168679221,4.67988162,23.08862097,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.282109481,-0.168679221,4.67988162,24.0737318,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-7.822229155,-0.168679221,0.71952648,19.394829,6.08710773,1.128517763,11.73916708,3.839578165,11.02958446,33.21319309,8.615565672,8.26553133,1
-2.411114577,-0.168679221,4.67988162,24.01067566,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,23.79411395,5.300374864,4.115453421,10.05965447,3.874502628,10.28052523,13.19005593,8.891559255,4.833814578,1
-2.411114577,-0.168679221,4.67988162,24.21629197,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,6.393823774,4.115453421,10.05965447,3.78961783,11.9732875,26.6061559,8.587433311,4.833814578,1
-5.98766677,-0.168679221,1.614661665,17.53796155,5.954597871,3.013064342,10.67951261,3.809158903,11.02958446,41.08681123,8.221410069,8.504852014,1
-4.595459571,-0.168679221,4.67988162,24.64785093,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,22.28670647,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,21.61200256,5.300374864,3.013064342,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,9.395387357,1
-5.116671866,-0.168679221,4.67988162,26.16171565,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-5.98766677,-0.168679221,4.67988162,23.51239538,5.300374864,3.013064342,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,10.35904558,1
-9.065247719,-0.168679221,4.67988162,21.43229761,5.300374864,4.115453421,10.05965447,3.934656275,10.28052523,13.19005593,8.908222588,4.833814578,1
-17.9812924,-0.168679221,2.587543491,15.70269232,5.300374864,4.115453421,10.05965447,3.890052243,10.28052523,13.19005593,8.872567341,4.833814578,1
-5.98766677,-0.168679221,4.67988162,26.11296902,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-4.595459571,-0.168679221,4.67988162,26.71545823,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,26.23023658,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-7.822229155,-0.168679221,4.67988162,25.51446767,5.300374864,4.115453421,10.05965447,3.899111947,10.28052523,13.19005593,8.980610016,4.833814578,1
-5.576413692,-0.168679221,4.67988162,22.41349406,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.915573968,10.28052523,13.19005593,8.795622434,4.833814578,1
-10.76442217,-0.168679221,4.67988162,24.41261948,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,24.30097654,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,25.25243851,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.41042262,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,24.0943481,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-6.699321424,-0.168679221,4.67988162,22.97889619,6.457954312,4.115453421,10.05965447,3.828686556,11.02958446,13.19005593,8.815412154,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.2371567,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,13.19005593,8.820415767,4.833814578,1
-13.63849314,-0.26735024,0.71952648,12.90388634,5.388156529,4.115453421,10.05965447,3.825805891,11.56105045,28.27698072,8.275608666,4.833814578,1
-11.39878135,-0.168679221,-1.025575095,15.10040284,5.300374864,4.115453421,10.05965447,3.887431957,10.28052523,28.76022374,8.36349777,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.927253958,10.28052523,13.19005593,8.869541793,4.833814578,1
-2.411114577,-0.168679221,4.67988162,26.10935724,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,24.62376353,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-6.699321424,-0.168679221,4.67988162,24.3312993,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-13.52696287,-0.168679221,4.67988162,24.0654355,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-10.40386194,-0.168679221,4.67988162,22.28966719,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,24.30206012,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.993764135,-0.168679221,4.67988162,26.34655383,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-10.52778644,-0.168679221,4.67988162,22.23136967,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-5.576413692,-0.168679221,4.67988162,22.17533816,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-15.78337072,-0.168679221,3.907661871,18.81142998,5.300374864,4.115453421,10.05965447,3.902644639,10.28052523,13.19005593,8.907762455,4.833814578,1
-17.0235033,-0.168679221,4.67988162,25.94873937,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,24.63083208,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.45317205,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,9.05149766,4.833814578,1
-6.359690431,-0.168679221,4.67988162,22.62117238,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.282109481,-0.168679221,2.934780045,17.30606496,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,9.006190732,4.833814578,1
-5.116671866,-0.168679221,4.67988162,24.54171477,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,23.29987383,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.993764135,-0.168679221,4.67988162,25.01267754,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.920995388,10.28052523,22.57032907,8.595568177,4.833814578,1
-3.993764135,-0.168679221,4.67988162,23.3850985,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-14.15282738,-0.168679221,4.67988162,20.99542075,5.300374864,4.115453421,10.05965447,3.910791937,10.28052523,16.22604403,8.481455775,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.934656275,10.28052523,13.19005593,8.943331601,4.833814578,1
-1.288206846,-0.168679221,4.67988162,21.43439811,5.300374864,4.115453421,10.05965447,3.915573968,10.28052523,13.19005593,8.737035907,4.833814578,1
-2.411114577,-0.168679221,4.67988162,26.46360286,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-10.76442217,-0.168679221,4.67988162,23.02664206,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-9.404878712,-0.168679221,1.267425112,17.27474331,5.300374864,4.115453421,10.05965447,3.876391356,10.28052523,13.19005593,8.807974259,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.9856865,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-6.699321424,-0.168679221,4.67988162,26.10219903,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-5.116671866,-0.168679221,4.67988162,22.55364288,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,26.30529853,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.867720175,10.28052523,13.19005593,8.831636198,4.833814578,1
-2.411114577,-0.168679221,4.67988162,23.97162351,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-9.564218962,-0.168679221,4.67988162,22.48122764,5.300374864,4.115453421,10.05965447,3.899111947,10.28052523,18.38011187,8.639903913,4.833814578,1
-2.411114577,-0.168679221,4.67988162,24.62229122,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-5.98766677,-0.168679221,4.67988162,26.05135486,5.300374864,4.115453421,10.05965447,3.870969936,10.28052523,13.19005593,8.891756415,4.833814578,1
-5.98766677,-0.168679221,1.614661665,13.91180041,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.993764135,-0.168679221,4.67988162,24.3840553,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,18.38011187,8.664242794,4.833814578,1
-2.411114577,-0.168679221,4.67988162,22.31223352,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.33088556,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.282109481,-0.168679221,4.67988162,24.85975468,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-11.58922371,-0.168679221,4.67988162,21.5686808,5.300374864,2.230906843,10.05965447,3.850230243,10.28052523,13.19005593,8.682131422,9.419732067,1
-2.411114577,-0.168679221,4.67988162,25.71610957,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,26.22647833,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.7943034,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.993764135,-0.168679221,4.67988162,24.3403041,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-12.91582778,-0.168679221,4.67988162,24.2970197,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.993764135,-0.168679221,4.67988162,24.54769002,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.282109481,-0.168679221,4.67988162,24.57776902,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-5.116671866,-0.168679221,4.67988162,21.59473969,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,3.35976324,17.08038536,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-5.98766677,-0.168679221,1.614661665,13.50225825,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.282109481,-0.168679221,4.67988162,22.3861664,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.920995388,10.28052523,18.38011187,8.594604304,4.833814578,1
-2.411114577,-0.168679221,3.907661871,17.96233043,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-8.058864883,-0.168679221,4.67988162,26.19059562,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,16.22604403,8.49889844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,24.36364602,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-18.90968973,-0.168679221,1.815323743,16.09978459,6.032560903,4.115453421,10.05965447,3.749511712,12.84157568,30.0469814,8.236459631,4.833814578,1
-7.30101686,-0.168679221,4.67988162,24.38239662,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,26.08703108,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,9.028036344,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.50162032,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-14.81599329,-0.436029461,-2.652833216,17.04804929,5.903416984,4.115453421,10.05965447,3.856828567,12.31010969,33.95027967,8.601116472,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.37869737,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,25.09476463,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-10.98752827,-0.168679221,4.67988162,25.70867047,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.910791937,10.28052523,13.19005593,8.767049511,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.68327218,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,25.96036163,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,22.68314063,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-5.116671866,-0.168679221,4.67988162,25.71655578,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.993764135,-0.168679221,4.67988162,26.23606529,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-17.24789232,-0.168679221,2.03964486,12.68317557,6.041652352,1.128517763,10.05965447,3.743447751,13.42988945,31.14469954,8.537440607,11.26242012,1
-16.68597142,-0.168679221,-1.372811648,14.36383981,5.300374864,4.115453421,10.05965447,3.784886518,10.28052523,30.43104856,8.423526369,4.833814578,1
-2.411114577,-0.168679221,4.67988162,26.19514257,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-5.116671866,-0.168679221,4.67988162,22.79534204,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.987418147,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.858040607,10.28052523,13.19005593,9.031494493,4.833814578,1
-13.10941923,-0.168679221,4.67988162,22.38563259,5.300374864,3.013064342,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,9.789423109,1
-1.288206846,-0.168679221,4.67988162,26.3765941,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,26.46675682,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,23.39361951,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-3.282109481,-0.168679221,4.67988162,23.74281053,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.934656275,10.28052523,13.19005593,9.041178969,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.934656275,10.28052523,13.19005593,8.778565335,4.833814578,1
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,13.19005593,8.943059882,4.833814578,1
-3.282109481,-0.168679221,4.67988162,22.28783704,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-7.822229155,-0.168679221,4.67988162,24.7364164,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-1.288206846,-0.168679221,4.67988162,22.02285908,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
-2.411114577,-0.168679221,4.67988162,26.5525481,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,1
